,Date,Open,High,Low,Close,Volume,Diff,isLarger
76,2024-09-12,222.5,223.55,219.82,222.77,37498225.0,-0.12134831460674889,0
77,2024-09-11,221.455,223.09,217.89,222.66,44587072.0,0.04937828253356713,0
78,2024-09-10,218.92,221.48,216.73,220.11,51591033.0,1.1452438695769303,1
79,2024-09-09,220.82,221.27,216.71,220.91,67179965.0,-0.3634546363181954,0
80,2024-09-06,223.95,225.24,219.77,220.82,48423011.0,0.04074057308406509,1
81,2024-09-05,221.625,225.48,221.52,222.38,36615398.0,-0.7064577483923529,0
82,2024-09-04,221.66,221.78,217.48,220.85,43840196.0,0.6880115118266019,1
83,2024-09-03,228.55,229.0,221.17,222.77,50190574.0,-0.8693683495585276,1
84,2024-08-30,230.19,230.4,227.48,229.0,52990770.0,-2.796606365309515,1
85,2024-08-29,230.1,232.92,228.88,229.79,51906297.0,-0.3449781659388549,0
86,2024-08-28,227.92,229.86,225.68,226.49,38052167.0,1.4360938247965436,1
87,2024-08-27,225.995,228.85,224.89,228.03,35934559.0,-0.679941719281203,0
88,2024-08-26,226.76,227.28,223.8905,227.18,30602208.0,0.3727579704424784,0
89,2024-08-23,225.6589,228.22,224.33,226.84,38677250.0,0.14966106171317506,0
90,2024-08-22,227.79,228.34,223.9,224.53,43695321.0,1.0183389172985358,1
91,2024-08-21,226.52,227.98,225.05,226.4,34765480.0,-0.8328508439852129,1
92,2024-08-20,225.77,227.17,225.45,226.51,30299033.0,-0.04858657243815401,0
93,2024-08-19,225.72,225.99,223.04,225.89,40687813.0,0.27371859962033795,1
94,2024-08-16,223.92,226.8271,223.6501,226.05,44340240.0,-0.07083093541105256,0
95,2024-08-15,224.6,225.35,222.76,224.72,46414013.0,0.588365405883664,0
96,2024-08-14,220.57,223.03,219.7,221.72,41960574.0,1.3349946600213656,0
97,2024-08-13,219.01,221.89,219.01,221.27,44155331.0,0.2029586866317885,0
98,2024-08-12,216.07,219.5099,215.6,217.53,38028092.0,1.690242689926336,0
99,2024-08-09,211.855,216.529,211.725,215.99,42250492.759381,0.7079483289661113,0
100,2024-08-08,212.864,213.952,208.589,213.063,47215736.190683,1.355155331265351,0
101,2024-08-07,206.661,213.393,206.151,209.577,63589934.775537,1.636135790822422,0
102,2024-08-06,205.063,209.747,200.838,206.99,69741117.298101,1.2343911784212906,1
103,2024-08-05,198.86,213.253,195.773,209.028,119686961.82937,-0.984588627469904,1
104,2024-08-02,218.897,225.339,217.458,219.606,105690751.49103,-5.060566048567665,0
105,2024-08-01,224.111,224.22,216.769,218.108,62573338.465331,0.6821307250257149,1
106,2024-07-31,221.184,223.561,220.375,221.823,50094177.021851,-1.7032846112934976,0
107,2024-07-30,218.937,220.07,215.87,218.547,41692041.12069,1.4768531667140081,0
108,2024-07-29,216.709,219.046,215.501,217.988,36353807.466876,0.25578022118811816,0
109,2024-07-26,218.447,219.236,215.76,217.708,41649496.934385,0.12844743747362486,0
110,2024-07-25,218.677,220.595,214.372,217.239,51450682.308586,0.2154261671596771,1
111,2024-07-24,223.741,224.54,216.879,218.287,61849081.134895,-0.4824179820382142,1
112,2024-07-23,224.106,226.678,222.423,224.75,40006512.4425,-2.9607809901643236,0
113,2024-07-22,226.748,227.517,222.832,223.701,48257626.744141,0.4667408231368313,1
114,2024-07-19,224.56,226.538,223.017,224.051,49208343.889941,-0.15645884461848425,0
115,2024-07-18,230.014,230.174,222.013,223.921,66111017.456789,0.0580225038049349,1
116,2024-07-17,229.185,231.192,226.378,228.615,57412259.624241,-2.096275025567067,1
117,2024-07-16,234.728,235.997,232.061,234.549,43284319.990648,-2.5956302079916043,0
